controle_id,execution_id,piece_id,cause_rebut_id,date_controle,resultat,nb_controles,nb_conformes,nb_non_conformes,dimension_mesuree,dimension_cible,tolerance_plus,tolerance_moins,rugosite_mesuree,commentaire
13778,13778,1,1,2025-04-04T09:29:00,NON_CONFORME,8,5,3,75.579,75.579,0.01,-0.01,1.2,
13779,13779,1,,2025-04-03T13:20:00,CONFORME,7,7,0,60.802,60.812,0.1,-0.1,5.577,
13780,13780,1,11,2025-04-04T12:42:00,NON_CONFORME,10,7,3,50.153,50.171,0.05,-0.05,2.66,
13781,13781,1,3,2025-09-30T13:01:00,NON_CONFORME,4,0,5,36.1,36.067,0.05,-0.05,6.252,
13782,13782,1,8,2025-10-01T08:15:00,NON_CONFORME,5,1,4,55.006,54.999,0.02,-0.02,5.433,
13783,13783,1,11,2025-10-02T15:09:00,NON_CONFORME,1,0,4,33.278,33.198,0.1,-0.1,3.264,
13784,13784,1,12,2025-09-29T11:20:00,NON_CONFORME,2,0,2,49.063,49.068,0.02,-0.02,1.538,
13785,13785,1,3,2025-09-29T07:40:00,NON_CONFORME,7,6,1,17.708,17.695,0.02,-0.02,0.461,
13786,13786,1,12,2025-05-09T16:33:00,NON_CONFORME,4,0,15,31.283,31.289,0.01,-0.01,3.878,
13787,13787,1,12,2025-05-07T11:16:00,NON_CONFORME,5,3,2,46.085,46.091,0.02,-0.02,5.553,
13788,13788,1,12,2025-05-09T11:06:00,NON_CONFORME,3,1,2,53.121,53.123,0.01,-0.01,2.05,
13789,13789,1,7,2026-10-15T17:30:00,NON_CONFORME,8,6,2,56.719,56.681,0.05,-0.05,0.714,
13790,13790,1,11,2026-10-12T11:05:00,NON_CONFORME,9,6,3,46.196,46.194,0.01,-0.01,0.824,
13791,13791,1,1,2026-10-14T14:57:00,NON_CONFORME,7,4,3,15.495,15.51,0.02,-0.02,5.95,
13792,13792,1,,2026-10-09T09:46:00,CONFORME,5,5,0,48.367,48.38,0.02,-0.02,1.974,
13793,13793,1,12,2026-10-09T16:45:00,NON_CONFORME,4,3,1,63.564,63.564,0.05,-0.05,5.063,
13794,13794,1,10,2026-10-09T15:57:00,NON_CONFORME,7,6,1,78.212,78.201,0.02,-0.02,2.628,
13795,13795,1,3,2025-03-16T12:54:00,NON_CONFORME,3,2,1,41.378,41.39,0.05,-0.05,1.655,
13796,13796,1,,2025-03-17T12:38:00,CONFORME,5,5,0,53.377,53.387,0.1,-0.1,3.253,
13797,13797,1,9,2025-03-18T08:41:00,NON_CONFORME,3,2,1,58.186,58.188,0.02,-0.02,3.116,
13798,13798,1,9,2025-03-15T16:38:00,NON_CONFORME,2,0,2,25.839,25.84,0.02,-0.02,5.328,
13799,13799,1,2,2025-01-30T10:06:00,NON_CONFORME,5,4,1,52.116,52.142,0.05,-0.05,2.054,
13800,13800,1,2,2025-01-28T11:52:00,NON_CONFORME,1,0,4,90.53,90.542,0.1,-0.1,3.124,
13801,13801,1,2,2025-01-29T10:28:00,NON_CONFORME,10,9,1,37.024,37.027,0.05,-0.05,4.95,
13802,13802,1,8,2025-02-02T09:40:00,NON_CONFORME,6,4,2,14.419,14.431,0.02,-0.02,6.029,
13803,13803,1,12,2025-02-02T08:08:00,NON_CONFORME,8,6,2,22.924,22.923,0.01,-0.01,5.071,
13804,13804,1,6,2025-01-29T13:49:00,NON_CONFORME,2,0,2,56.377,56.375,0.01,-0.01,2.529,
13805,13805,1,1,2025-01-30T14:14:00,NON_CONFORME,6,5,1,78.313,78.319,0.02,-0.02,0.419,
13806,13806,1,9,2026-05-10T12:29:00,NON_CONFORME,8,7,1,41.049,41.047,0.02,-0.02,4.902,
13807,13807,1,5,2026-05-13T10:32:00,NON_CONFORME,8,0,9,39.701,39.689,0.02,-0.02,2.85,
13808,13808,1,1,2026-05-08T13:33:00,NON_CONFORME,10,7,3,68.691,68.689,0.01,-0.01,1.78,
13809,13809,1,9,2026-01-07T08:49:00,NON_CONFORME,2,1,1,62.707,62.697,0.02,-0.02,4.676,
13810,13810,1,1,2026-01-07T14:11:00,NON_CONFORME,6,4,2,86.934,86.948,0.1,-0.1,3.087,
13811,13811,1,5,2026-01-07T12:26:00,NON_CONFORME,10,6,4,27.32,27.32,0.02,-0.02,2.454,
13812,13812,1,11,2026-01-05T10:40:00,NON_CONFORME,1,0,4,14.967,14.964,0.05,-0.05,1.704,
13813,13813,1,11,2026-01-07T11:12:00,NON_CONFORME,7,4,3,97.336,97.335,0.05,-0.05,1.585,
13814,13814,1,4,2026-01-06T18:11:00,NON_CONFORME,1,0,1,42.44,42.447,0.01,-0.01,2.07,
13815,13815,1,10,2025-07-16T16:56:00,NON_CONFORME,8,6,2,73.544,73.539,0.01,-0.01,3.038,
13816,13816,1,3,2025-07-13T18:53:00,NON_CONFORME,4,1,3,94.833,94.832,0.01,-0.01,2.968,
13817,13817,1,8,2025-07-13T18:50:00,NON_CONFORME,9,7,2,60.579,60.54,0.1,-0.1,1.143,
13818,13818,1,5,2025-07-17T12:40:00,NON_CONFORME,7,4,3,98.207,98.212,0.05,-0.05,1.134,
13819,13819,1,5,2025-07-12T07:30:00,NON_CONFORME,10,8,2,90.652,90.642,0.05,-0.05,3.683,
13820,13820,1,1,2025-07-13T08:40:00,NON_CONFORME,6,3,3,46.345,46.34,0.02,-0.02,2.079,
13821,13821,1,12,2025-06-15T13:49:00,NON_CONFORME,5,3,2,25.669,25.633,0.05,-0.05,5.356,
13822,13822,1,5,2025-06-16T12:39:00,NON_CONFORME,1,0,7,39.154,39.218,0.1,-0.1,5.506,
13823,13823,1,7,2025-06-12T16:06:00,NON_CONFORME,5,0,5,73.189,73.162,0.05,-0.05,0.594,
13824,13824,1,12,2025-06-14T08:47:00,NON_CONFORME,10,5,5,91.744,91.744,0.1,-0.1,6.274,
13825,13825,1,,2026-10-03T13:34:00,CONFORME,1,1,0,39.207,39.221,0.02,-0.02,6.059,
13826,13826,1,,2026-10-06T18:25:00,CONFORME,6,6,0,58.953,58.963,0.02,-0.02,0.789,
13827,13827,1,9,2026-10-06T15:57:00,NON_CONFORME,1,0,2,27.93,27.964,0.05,-0.05,2.407,
13828,13828,1,4,2026-10-03T10:37:00,NON_CONFORME,9,7,2,92.641,92.656,0.02,-0.02,3.992,
13829,13829,1,,2026-11-09T19:48:00,CONFORME,5,5,0,65.756,65.762,0.1,-0.1,6.262,
13830,13830,1,,2026-11-09T19:15:00,CONFORME,5,5,0,43.744,43.723,0.1,-0.1,4.03,
13831,13831,1,,2026-11-06T06:26:00,CONFORME,2,2,0,43.151,43.171,0.05,-0.05,4.438,
13832,13832,1,,2026-11-05T16:34:00,CONFORME,3,3,0,43.32,43.325,0.01,-0.01,1.432,
13833,13833,1,,2026-11-04T16:58:00,CONFORME,8,8,0,98.608,98.609,0.01,-0.01,3.441,
13834,13834,1,,2026-08-16T14:47:00,CONFORME,2,2,0,22.088,22.081,0.01,-0.01,3.775,
13835,13835,1,,2026-08-15T07:09:00,CONFORME,1,1,0,78.998,79.046,0.1,-0.1,1.131,
13836,13836,1,5,2026-08-19T06:55:00,NON_CONFORME,9,8,1,78.743,78.815,0.1,-0.1,3.881,
13837,13837,1,,2026-08-15T12:06:00,CONFORME,6,6,0,87.634,87.651,0.1,-0.1,1.448,
13838,13838,1,,2026-08-19T17:09:00,CONFORME,7,7,0,88.829,88.821,0.02,-0.02,3.757,
13839,13839,1,7,2026-08-15T14:02:00,NON_CONFORME,3,1,2,34.904,34.914,0.02,-0.02,5.621,
13840,13840,1,12,2026-08-14T10:59:00,NON_CONFORME,8,7,1,70.53,70.538,0.01,-0.01,1.796,
13841,13841,1,,2026-04-07T07:46:00,CONFORME,6,6,0,89.956,89.955,0.02,-0.02,2.947,
13842,13842,1,1,2026-04-05T16:05:00,NON_CONFORME,4,3,1,39.893,39.891,0.1,-0.1,3.439,
13843,13843,1,9,2026-04-03T09:02:00,NON_CONFORME,5,4,1,39.377,39.377,0.05,-0.05,1.555,
13844,13844,1,,2026-04-03T16:53:00,CONFORME,6,6,0,18.109,18.109,0.01,-0.01,1.257,
13845,13845,1,,2026-04-03T16:16:00,CONFORME,5,5,0,60.108,60.12,0.02,-0.02,5.491,
13846,13846,1,,2026-04-04T14:24:00,CONFORME,6,6,0,93.936,93.937,0.02,-0.02,3.438,
13847,13847,1,8,2025-11-10T17:26:00,NON_CONFORME,3,1,2,72.965,72.994,0.05,-0.05,3.514,
13848,13848,1,,2025-11-09T07:19:00,CONFORME,4,4,0,40.927,40.922,0.02,-0.02,2.779,
13849,13849,1,,2025-11-11T14:25:00,CONFORME,2,2,0,85.772,85.779,0.02,-0.02,2.465,
13850,13850,1,7,2025-11-11T08:29:00,NON_CONFORME,1,0,2,71.027,71.028,0.02,-0.02,1.126,
13851,13851,1,9,2025-12-27T15:50:00,NON_CONFORME,9,6,3,85.024,85.019,0.01,-0.01,3.059,
13852,13852,1,6,2025-12-25T15:05:00,NON_CONFORME,8,6,2,77.607,77.633,0.05,-0.05,4.816,
13853,13853,1,2,2025-12-27T09:57:00,NON_CONFORME,6,4,2,28.333,28.318,0.02,-0.02,3.642,
13854,13854,1,,2025-12-26T08:41:00,CONFORME,1,1,0,24.77,24.761,0.02,-0.02,4.424,
13855,13855,1,,2025-11-16T12:05:00,CONFORME,5,5,0,93.555,93.559,0.01,-0.01,4.167,
13856,13856,1,11,2025-11-20T07:08:00,NON_CONFORME,7,5,2,16.81,16.834,0.05,-0.05,0.875,
13857,13857,1,3,2025-11-18T09:24:00,NON_CONFORME,7,0,7,25.419,25.373,0.1,-0.1,1.872,
13858,13858,1,6,2025-11-15T13:20:00,NON_CONFORME,4,0,7,87.046,87.051,0.1,-0.1,1.616,
13859,13859,1,11,2025-11-17T19:33:00,NON_CONFORME,8,4,4,94.767,94.765,0.02,-0.02,3.207,
13860,13860,1,10,2026-07-22T11:42:00,NON_CONFORME,5,3,2,69.259,69.26,0.05,-0.05,5.475,
13861,13861,1,7,2026-07-24T18:11:00,NON_CONFORME,8,7,1,49.709,49.713,0.02,-0.02,1.352,
13862,13862,1,3,2026-07-20T07:32:00,NON_CONFORME,4,2,2,47.363,47.373,0.02,-0.02,0.753,
13863,13863,1,6,2026-07-21T07:13:00,NON_CONFORME,1,0,4,39.652,39.584,0.1,-0.1,6.057,
13864,13864,1,2,2026-07-21T13:02:00,NON_CONFORME,1,0,3,69.057,69.069,0.02,-0.02,3.25,
13865,13865,1,2,2026-07-20T10:40:00,NON_CONFORME,10,4,6,67.746,67.753,0.02,-0.02,3.475,
13866,13866,1,3,2026-11-05T08:07:00,NON_CONFORME,10,9,1,54.583,54.594,0.05,-0.05,3.055,
13867,13867,1,2,2026-11-05T06:19:00,NON_CONFORME,7,6,1,37.264,37.319,0.1,-0.1,4.367,
13868,13868,1,4,2026-11-07T12:50:00,NON_CONFORME,9,4,5,11.785,11.797,0.02,-0.02,3.229,
13869,13869,1,8,2026-11-05T12:49:00,NON_CONFORME,1,0,5,85.596,85.53,0.1,-0.1,5.35,
13870,13870,1,10,2026-11-06T08:16:00,NON_CONFORME,10,6,4,68.191,68.203,0.1,-0.1,2.596,
13871,13871,1,10,2026-11-06T13:18:00,NON_CONFORME,9,6,3,97.92,97.923,0.01,-0.01,0.571,
13872,13872,1,6,2026-11-03T12:10:00,NON_CONFORME,9,7,2,94.005,94.0,0.02,-0.02,3.276,
13873,13873,1,3,2026-10-09T14:59:00,NON_CONFORME,9,0,11,22.41,22.404,0.05,-0.05,1.443,
13874,13874,1,6,2026-10-08T16:35:00,NON_CONFORME,3,0,5,32.546,32.533,0.05,-0.05,3.712,
13875,13875,1,,2026-10-10T16:00:00,CONFORME,6,6,0,22.927,22.896,0.05,-0.05,5.459,
13876,13876,1,9,2026-10-06T12:50:00,NON_CONFORME,6,0,7,36.412,36.423,0.02,-0.02,4.799,
13877,13877,1,8,2025-05-18T16:19:00,NON_CONFORME,8,7,1,14.928,14.937,0.1,-0.1,4.757,
13878,13878,1,9,2025-05-15T13:24:00,NON_CONFORME,4,0,6,89.049,89.101,0.1,-0.1,5.619,
13879,13879,1,5,2025-05-15T13:09:00,NON_CONFORME,10,7,3,54.973,54.984,0.02,-0.02,5.572,
13880,13880,1,,2025-12-02T11:43:00,CONFORME,4,4,0,19.767,19.761,0.01,-0.01,2.387,
13881,13881,1,1,2025-12-04T06:22:00,NON_CONFORME,3,1,2,91.135,91.127,0.05,-0.05,1.829,
13882,13882,1,10,2025-12-05T14:58:00,NON_CONFORME,4,2,2,95.739,95.734,0.05,-0.05,2.118,
13883,13883,1,,2025-12-05T10:45:00,CONFORME,6,6,0,39.595,39.597,0.01,-0.01,3.973,
13884,13884,1,9,2025-12-03T18:57:00,NON_CONFORME,4,1,3,43.801,43.802,0.05,-0.05,3.046,
13885,13885,1,5,2025-12-02T13:21:00,NON_CONFORME,10,7,3,25.137,25.163,0.05,-0.05,0.499,
13886,13886,1,1,2026-03-19T10:00:00,NON_CONFORME,6,4,2,78.402,78.47,0.1,-0.1,3.399,
13887,13887,1,7,2026-03-16T15:54:00,NON_CONFORME,9,5,4,65.411,65.414,0.05,-0.05,3.06,
13888,13888,1,9,2026-03-14T15:08:00,NON_CONFORME,8,7,1,63.434,63.403,0.1,-0.1,2.551,
13889,13889,1,8,2026-03-15T18:44:00,NON_CONFORME,3,0,5,33.451,33.458,0.01,-0.01,1.664,
13890,13890,1,4,2026-03-19T15:10:00,NON_CONFORME,3,0,5,38.271,38.274,0.02,-0.02,1.839,
13891,13891,1,11,2026-03-30T13:33:00,NON_CONFORME,4,3,1,57.521,57.525,0.02,-0.02,2.403,
13892,13892,1,3,2026-03-28T16:58:00,NON_CONFORME,9,6,3,57.012,57.016,0.1,-0.1,5.135,
13893,13893,1,10,2026-03-26T13:51:00,NON_CONFORME,7,4,3,90.252,90.268,0.02,-0.02,4.775,
13894,13894,1,2,2026-03-27T14:27:00,NON_CONFORME,4,3,1,54.451,54.522,0.1,-0.1,3.764,
13895,13895,1,4,2026-03-29T15:16:00,NON_CONFORME,3,0,3,13.931,13.92,0.02,-0.02,1.798,
13896,13896,1,,2025-08-05T09:35:00,CONFORME,5,5,0,88.891,88.888,0.01,-0.01,1.6,
13897,13897,1,,2025-08-07T06:36:00,CONFORME,5,5,0,53.493,53.559,0.1,-0.1,4.565,
13898,13898,1,3,2025-08-07T09:17:00,NON_CONFORME,5,4,1,39.444,39.442,0.01,-0.01,3.908,
13899,13899,1,,2025-08-05T18:29:00,CONFORME,6,6,0,52.018,52.027,0.05,-0.05,3.087,
13900,13900,1,11,2025-08-03T19:14:00,NON_CONFORME,7,6,1,14.791,14.755,0.1,-0.1,4.565,
13901,13901,1,7,2026-02-17T17:35:00,NON_CONFORME,1,0,4,46.088,46.08,0.02,-0.02,0.82,
13902,13902,1,6,2026-02-15T15:45:00,NON_CONFORME,2,0,3,86.842,86.836,0.01,-0.01,2.739,
13903,13903,1,,2026-02-16T16:09:00,CONFORME,9,9,0,89.566,89.511,0.1,-0.1,2.158,
13904,13904,1,12,2026-02-15T18:44:00,NON_CONFORME,4,0,4,36.906,36.922,0.02,-0.02,4.827,
13905,13905,1,10,2025-12-04T11:24:00,NON_CONFORME,6,0,9,36.244,36.209,0.1,-0.1,4.724,
13906,13906,1,10,2025-12-02T18:58:00,NON_CONFORME,4,2,2,41.704,41.719,0.02,-0.02,3.998,
13907,13907,1,,2025-12-04T09:42:00,CONFORME,9,9,0,66.269,66.209,0.1,-0.1,1.433,
13908,13908,1,,2025-12-04T16:35:00,CONFORME,10,10,0,86.272,86.292,0.05,-0.05,4.473,
13909,13909,1,11,2025-12-04T13:37:00,NON_CONFORME,9,7,2,48.96,48.966,0.02,-0.02,1.017,
13910,13910,1,9,2026-05-30T14:34:00,NON_CONFORME,1,0,3,55.376,55.377,0.01,-0.01,5.598,
13911,13911,1,8,2026-05-30T14:22:00,NON_CONFORME,8,7,1,57.713,57.705,0.1,-0.1,1.828,
13912,13912,1,8,2026-05-28T09:37:00,NON_CONFORME,1,0,2,87.818,87.794,0.05,-0.05,2.328,
13913,13913,1,10,2026-05-29T17:33:00,NON_CONFORME,10,7,3,17.977,17.91,0.1,-0.1,1.647,
13914,13914,1,11,2025-07-03T10:08:00,NON_CONFORME,10,7,3,93.603,93.616,0.02,-0.02,3.427,
13915,13915,1,11,2025-07-03T11:44:00,NON_CONFORME,7,0,9,24.535,24.541,0.02,-0.02,3.137,
13916,13916,1,7,2025-07-07T12:06:00,NON_CONFORME,9,0,11,85.566,85.568,0.02,-0.02,1.172,
13917,13917,1,1,2026-03-26T13:43:00,NON_CONFORME,4,1,3,22.115,22.131,0.02,-0.02,4.119,
13918,13918,1,7,2026-03-29T08:48:00,NON_CONFORME,10,6,4,26.13,26.126,0.01,-0.01,0.649,
13919,13919,1,5,2026-03-29T11:05:00,NON_CONFORME,9,6,3,46.802,46.801,0.01,-0.01,1.648,
13920,13920,1,10,2026-03-28T07:46:00,NON_CONFORME,8,5,3,65.374,65.389,0.05,-0.05,6.018,
13921,13921,1,10,2026-02-28T16:52:00,NON_CONFORME,3,2,1,65.7,65.696,0.01,-0.01,0.862,
13922,13922,1,,2026-02-26T15:32:00,CONFORME,6,6,0,59.112,59.104,0.02,-0.02,4.459,
13923,13923,1,2,2026-02-23T10:29:00,NON_CONFORME,7,5,2,55.114,55.101,0.02,-0.02,1.588,
13924,13924,1,12,2026-02-24T08:09:00,NON_CONFORME,2,0,3,37.758,37.722,0.05,-0.05,2.041,
13925,13925,1,1,2026-02-27T15:19:00,NON_CONFORME,10,8,2,92.154,92.155,0.01,-0.01,1.759,
13926,13926,1,7,2026-02-27T14:07:00,NON_CONFORME,3,2,1,28.198,28.12,0.1,-0.1,4.206,
13927,13927,1,2,2025-10-21T10:21:00,NON_CONFORME,7,5,2,18.978,18.917,0.1,-0.1,5.036,
13928,13928,1,11,2025-10-16T18:10:00,NON_CONFORME,3,1,2,29.934,29.923,0.02,-0.02,3.253,
13929,13929,1,2,2025-10-19T07:33:00,NON_CONFORME,1,0,1,67.134,67.12,0.02,-0.02,4.135,
13930,13930,1,9,2025-10-21T17:45:00,NON_CONFORME,3,2,1,92.788,92.768,0.1,-0.1,4.97,
13931,13931,1,9,2025-10-18T06:44:00,NON_CONFORME,1,0,2,70.852,70.851,0.02,-0.02,5.795,
13932,13932,1,8,2025-12-10T09:53:00,NON_CONFORME,1,0,7,53.866,53.901,0.05,-0.05,4.68,
13933,13933,1,2,2025-12-09T16:17:00,NON_CONFORME,7,3,4,17.08,17.042,0.05,-0.05,5.08,
13934,13934,1,10,2025-12-11T11:50:00,NON_CONFORME,1,0,1,65.389,65.384,0.01,-0.01,1.34,
13935,13935,1,5,2025-12-09T13:47:00,NON_CONFORME,6,3,3,62.657,62.652,0.05,-0.05,3.711,
13936,13936,1,10,2026-09-23T08:09:00,NON_CONFORME,2,0,2,85.613,85.562,0.1,-0.1,4.957,
13937,13937,1,12,2026-09-24T17:01:00,NON_CONFORME,3,0,4,15.713,15.709,0.02,-0.02,5.623,
13938,13938,1,1,2026-09-22T15:08:00,NON_CONFORME,3,1,2,70.364,70.371,0.01,-0.01,3.681,
13939,13939,1,,2026-09-21T18:27:00,CONFORME,9,9,0,76.969,76.947,0.05,-0.05,4.522,
13940,13940,1,3,2026-02-23T10:39:00,NON_CONFORME,5,2,3,47.056,47.122,0.1,-0.1,2.538,
13941,13941,1,2,2026-02-22T08:14:00,NON_CONFORME,5,1,4,47.749,47.759,0.1,-0.1,1.593,
13942,13942,1,11,2026-02-24T15:05:00,NON_CONFORME,10,9,1,20.862,20.877,0.02,-0.02,0.454,
13943,13943,1,5,2026-02-22T19:09:00,NON_CONFORME,8,6,2,55.933,55.896,0.05,-0.05,0.49,
13944,13944,1,1,2025-07-10T08:26:00,NON_CONFORME,3,0,7,91.834,91.838,0.01,-0.01,4.381,
13945,13945,1,1,2025-07-14T16:59:00,NON_CONFORME,10,8,2,91.003,90.994,0.05,-0.05,5.518,
13946,13946,1,11,2025-07-14T17:36:00,NON_CONFORME,3,1,2,17.623,17.626,0.02,-0.02,1.447,
13947,13947,1,2,2025-07-09T10:28:00,NON_CONFORME,3,0,4,30.682,30.68,0.05,-0.05,4.927,
13948,13948,1,3,2025-07-12T18:39:00,NON_CONFORME,1,0,3,89.694,89.709,0.05,-0.05,5.984,
13949,13949,1,5,2025-06-30T17:48:00,NON_CONFORME,10,5,5,23.816,23.833,0.05,-0.05,2.291,
13950,13950,1,2,2025-07-03T13:10:00,NON_CONFORME,9,8,1,12.252,12.258,0.02,-0.02,3.92,
13951,13951,1,7,2025-07-04T16:19:00,NON_CONFORME,10,5,5,69.924,69.93,0.01,-0.01,3.695,
13952,13952,1,5,2025-04-16T13:40:00,NON_CONFORME,9,8,1,14.003,14.017,0.02,-0.02,4.95,
13953,13953,1,8,2025-04-16T09:31:00,NON_CONFORME,4,0,4,11.996,12.013,0.05,-0.05,4.482,
13954,13954,1,6,2025-04-15T13:04:00,NON_CONFORME,9,6,3,75.798,75.843,0.1,-0.1,0.589,
13955,13955,1,3,2025-04-15T15:25:00,NON_CONFORME,4,2,2,28.57,28.55,0.05,-0.05,0.872,
13956,13956,1,,2025-09-07T13:49:00,CONFORME,4,4,0,80.226,80.214,0.02,-0.02,3.35,
13957,13957,1,3,2025-09-07T17:56:00,NON_CONFORME,2,0,3,21.008,21.003,0.01,-0.01,4.047,
13958,13958,1,7,2025-09-06T17:20:00,NON_CONFORME,2,1,1,34.515,34.527,0.02,-0.02,2.994,
13959,13959,1,,2026-06-01T14:47:00,CONFORME,3,3,0,73.102,73.1,0.01,-0.01,3.289,
13960,13960,1,5,2026-06-02T16:53:00,NON_CONFORME,5,4,1,23.634,23.631,0.1,-0.1,6.171,
13961,13961,1,12,2026-05-31T15:16:00,NON_CONFORME,5,3,2,90.208,90.202,0.05,-0.05,2.917,
13962,13962,1,7,2026-06-03T19:33:00,NON_CONFORME,5,3,2,10.125,10.175,0.1,-0.1,2.654,
13963,13963,1,7,2026-10-30T10:35:00,NON_CONFORME,5,2,3,82.628,82.621,0.01,-0.01,2.106,
13964,13964,1,2,2026-10-26T06:45:00,NON_CONFORME,4,0,4,18.941,18.943,0.02,-0.02,1.832,
13965,13965,1,3,2026-10-27T19:31:00,NON_CONFORME,5,2,3,63.864,63.87,0.02,-0.02,2.709,
13966,13966,1,,2026-10-29T15:17:00,CONFORME,3,3,0,70.099,70.105,0.02,-0.02,4.587,
13967,13967,1,,2026-04-17T08:31:00,CONFORME,9,9,0,48.534,48.586,0.1,-0.1,1.007,
13968,13968,1,7,2026-04-14T12:09:00,NON_CONFORME,9,6,3,10.456,10.452,0.01,-0.01,4.547,
13969,13969,1,4,2026-04-18T13:41:00,NON_CONFORME,7,5,2,85.088,85.077,0.02,-0.02,5.357,
13970,13970,1,2,2026-04-15T09:29:00,NON_CONFORME,9,8,1,58.055,58.066,0.02,-0.02,0.641,
13971,13971,1,,2026-04-17T13:49:00,CONFORME,9,9,0,23.066,23.072,0.01,-0.01,4.997,
13972,13972,1,3,2026-04-18T17:56:00,NON_CONFORME,5,3,2,78.908,78.873,0.1,-0.1,2.371,
13973,13973,1,,2026-04-19T11:21:00,CONFORME,3,3,0,28.321,28.32,0.01,-0.01,2.241,
13974,13974,1,8,2026-07-14T07:07:00,NON_CONFORME,9,6,3,73.215,73.193,0.1,-0.1,2.888,
13975,13975,1,,2026-07-12T09:02:00,CONFORME,3,3,0,22.576,22.567,0.1,-0.1,4.009,
13976,13976,1,12,2026-07-12T14:25:00,NON_CONFORME,7,6,1,53.511,53.504,0.01,-0.01,0.624,
13977,13977,1,12,2026-07-15T13:02:00,NON_CONFORME,9,8,1,96.026,96.021,0.05,-0.05,5.285,
13978,13978,1,10,2026-07-10T16:24:00,NON_CONFORME,9,8,1,21.759,21.747,0.02,-0.02,5.942,
13979,13979,1,5,2025-12-02T18:22:00,NON_CONFORME,4,0,6,55.418,55.411,0.01,-0.01,4.903,
13980,13980,1,4,2025-11-29T09:58:00,NON_CONFORME,7,6,1,83.701,83.703,0.02,-0.02,4.25,
13981,13981,1,7,2025-11-29T06:58:00,NON_CONFORME,9,5,4,47.496,47.498,0.01,-0.01,5.762,
13982,13982,1,5,2025-12-03T09:00:00,NON_CONFORME,5,3,2,46.49,46.541,0.1,-0.1,4.924,
13983,13983,1,7,2025-11-30T15:52:00,NON_CONFORME,2,0,7,73.618,73.631,0.02,-0.02,5.348,
13984,13984,1,,2025-10-31T19:03:00,CONFORME,4,4,0,65.636,65.659,0.05,-0.05,2.494,
13985,13985,1,9,2025-10-31T10:58:00,NON_CONFORME,1,0,6,19.0,19.004,0.02,-0.02,5.173,
13986,13986,1,11,2025-11-01T14:23:00,NON_CONFORME,3,0,6,81.042,81.043,0.01,-0.01,2.435,
13987,13987,1,1,2025-10-29T10:47:00,NON_CONFORME,10,7,3,86.539,86.535,0.02,-0.02,2.303,
13988,13988,1,7,2025-11-01T18:34:00,NON_CONFORME,3,0,6,16.75,16.7,0.1,-0.1,2.024,
13989,13989,1,1,2025-10-08T13:36:00,NON_CONFORME,10,9,1,10.549,10.518,0.1,-0.1,4.09,
13990,13990,1,,2025-10-07T15:55:00,CONFORME,5,5,0,31.537,31.544,0.01,-0.01,2.2,
13991,13991,1,8,2025-10-07T13:40:00,NON_CONFORME,8,7,1,75.009,74.969,0.05,-0.05,3.695,
13992,13992,1,,2025-10-09T15:52:00,CONFORME,6,6,0,41.195,41.192,0.01,-0.01,1.311,
13993,13993,1,,2025-10-09T12:38:00,CONFORME,7,7,0,75.021,75.019,0.02,-0.02,3.919,
13994,13994,1,7,2025-11-18T13:57:00,NON_CONFORME,9,8,1,45.064,45.063,0.01,-0.01,0.948,
13995,13995,1,3,2025-11-17T08:52:00,NON_CONFORME,6,5,1,90.506,90.506,0.01,-0.01,2.318,
13996,13996,1,3,2025-11-18T19:37:00,NON_CONFORME,6,5,1,78.228,78.196,0.05,-0.05,1.462,
13997,13997,1,11,2025-11-21T18:50:00,NON_CONFORME,9,5,4,69.684,69.694,0.05,-0.05,2.242,
13998,13998,1,5,2026-04-08T19:36:00,NON_CONFORME,5,2,3,93.86,93.863,0.01,-0.01,4.381,
13999,13999,1,1,2026-04-08T16:03:00,NON_CONFORME,8,0,10,76.928,76.938,0.02,-0.02,0.454,
14000,14000,1,4,2026-04-08T13:45:00,NON_CONFORME,10,1,9,67.141,67.073,0.1,-0.1,1.718,
14001,14001,1,7,2026-04-08T10:36:00,NON_CONFORME,2,0,8,11.141,11.093,0.1,-0.1,2.481,
14002,14002,1,1,2026-12-04T10:25:00,NON_CONFORME,6,0,6,45.639,45.673,0.1,-0.1,2.572,
14003,14003,1,,2026-12-02T16:07:00,CONFORME,2,2,0,45.42,45.363,0.1,-0.1,3.941,
14004,14004,1,5,2026-11-30T13:01:00,NON_CONFORME,7,0,8,33.334,33.396,0.1,-0.1,4.22,
14005,14005,1,,2025-06-30T06:38:00,CONFORME,4,4,0,39.086,39.095,0.1,-0.1,2.248,
14006,14006,1,,2025-07-02T14:54:00,CONFORME,1,1,0,78.808,78.8,0.05,-0.05,4.211,
14007,14007,1,,2025-06-29T18:02:00,CONFORME,4,4,0,47.972,47.969,0.01,-0.01,2.661,
14008,14008,1,,2025-06-28T18:03:00,CONFORME,3,3,0,59.645,59.629,0.02,-0.02,4.636,
14009,14009,1,,2025-06-29T09:03:00,CONFORME,5,5,0,58.159,58.16,0.01,-0.01,3.571,
14010,14010,1,,2025-06-28T09:26:00,CONFORME,2,2,0,13.837,13.84,0.02,-0.02,4.069,
14011,14011,1,,2025-06-29T10:08:00,CONFORME,7,7,0,28.857,28.865,0.1,-0.1,0.448,
14012,14012,1,1,2026-01-09T15:24:00,NON_CONFORME,7,2,5,25.389,25.391,0.02,-0.02,1.386,
