execution_outil_id,execution_id,outil_id,usure_debut,usure_fin,duree_utilisation
14901,14901,7,164,169,49
14902,14902,144,247,247,18
14903,14903,35,182,182,5
14904,14904,1,93,94,15
14905,14905,88,231,234,47
14906,14906,56,136,138,21
14907,14907,26,350,350,10
14908,14908,147,240,242,14
14909,14909,62,145,149,56
14910,14910,72,159,159,15
14911,14911,52,830,836,51
14912,14912,136,306,307,17
14913,14913,49,850,850,16
14914,14914,23,367,367,10
14915,14915,50,302,306,62
14916,14916,111,216,218,47
14917,14917,124,205,205,16
14918,14918,20,315,315,6
14919,14919,53,654,655,17
14920,14920,132,329,331,40
14921,14921,31,221,222,12
14922,14922,8,171,171,7
14923,14923,2,151,151,11
14924,14924,34,145,146,12
14925,14925,19,160,163,56
14926,14926,62,149,150,16
14927,14927,116,219,220,16
14928,14928,131,186,188,16
14929,14929,98,247,250,26
14930,14930,6,168,169,22
14931,14931,74,356,359,36
14932,14932,54,391,391,14
14933,14933,91,217,218,11
14934,14934,19,163,164,17
14935,14935,60,159,159,10
14936,14936,144,247,248,12
14937,14937,62,150,151,15
14938,14938,54,391,391,21
14939,14939,26,350,351,13
14940,14940,149,159,159,24
14941,14941,117,143,143,11
14942,14942,77,277,277,13
14943,14943,19,164,167,41
14944,14944,76,169,170,19
14945,14945,9,157,157,8
14946,14946,148,262,262,7
14947,14947,3,191,196,44
14948,14948,30,303,307,67
14949,14949,90,179,183,31
14950,14950,150,292,292,11
14951,14951,62,151,152,11
14952,14952,78,300,303,32
14953,14953,50,306,306,11
14954,14954,6,169,169,4
14955,14955,100,243,244,22
14956,14956,95,258,258,15
14957,14957,73,178,179,17
14958,14958,69,103,103,16
14959,14959,146,161,162,10
14960,14960,55,940,940,11
14961,14961,22,259,260,20
14962,14962,108,2367,2368,15
14963,14963,138,165,165,19
14964,14964,66,205,206,28
14965,14965,84,273,274,20
14966,14966,79,90,90,4
14967,14967,5,134,134,21
14968,14968,9,157,157,7
14969,14969,12,149,149,8
14970,14970,102,1232,1234,38
14971,14971,53,655,659,65
14972,14972,114,281,281,15
14973,14973,36,285,285,14
14974,14974,4,124,126,30
14975,14975,39,170,171,19
14976,14976,104,589,590,28
14977,14977,78,303,303,5
14978,14978,24,316,319,22
14979,14979,89,158,160,20
14980,14980,100,244,245,11
14981,14981,70,205,205,6
14982,14982,102,1234,1235,36
14983,14983,144,248,248,13
14984,14984,112,204,204,10
14985,14985,45,104,104,7
14986,14986,46,1683,1684,12
14987,14987,36,285,286,38
14988,14988,117,143,145,15
14989,14989,66,206,206,10
14990,14990,40,255,256,18
14991,14991,143,229,232,46
14992,14992,44,206,208,28
14993,14993,124,205,205,10
14994,14994,14,230,230,8
14995,14995,144,248,249,13
14996,14996,21,148,149,49
14997,14997,35,182,184,55
14998,14998,53,659,660,14
14999,14999,137,237,238,12
15000,15000,70,205,206,21
15001,15001,137,238,241,40
15002,15002,27,214,216,21
15003,15003,52,836,837,12
15004,15004,91,218,220,23
15005,15005,65,243,246,29
15006,15006,46,1684,1685,15
15007,15007,55,940,942,18
15008,15008,90,183,183,6
15009,15009,43,271,271,6
15010,15010,65,246,249,26
15011,15011,7,169,173,46
15012,15012,73,179,180,23
15013,15013,129,269,269,4
15014,15014,39,171,176,51
15015,15015,54,391,392,14
15016,15016,58,258,258,1
15017,15017,97,410,411,12
15018,15018,25,298,302,31
15019,15019,26,351,351,16
15020,15020,91,220,220,13
15021,15021,3,196,201,40
15022,15022,64,316,316,14
15023,15023,85,165,165,10
15024,15024,132,331,332,15
15025,15025,18,170,173,26
15026,15026,5,134,134,7
15027,15027,125,258,258,7
15028,15028,133,190,190,12
15029,15029,17,253,253,10
15030,15030,25,302,302,16
15031,15031,110,215,222,59
15032,15032,128,180,181,22
15033,15033,17,253,253,12
15034,15034,88,234,238,60
15035,15035,148,262,263,14
15036,15036,93,173,173,3
15037,15037,18,173,175,19
15038,15038,88,238,244,46
15039,15039,148,263,266,36
15040,15040,141,91,93,20
15041,15041,83,317,317,3
15042,15042,1,94,94,23
15043,15043,120,156,159,29
15044,15044,11,230,231,20
15045,15045,129,269,269,1
15046,15046,2,151,151,9
15047,15047,99,243,245,18
15048,15048,113,166,166,9
15049,15049,1,94,95,26
15050,15050,38,200,203,29
15051,15051,46,1685,1685,12
15052,15052,39,176,176,11
15053,15053,5,134,135,14
15054,15054,80,251,255,55
15055,15055,13,318,318,20
15056,15056,10,232,233,14
15057,15057,75,136,137,17
15058,15058,93,173,174,8
15059,15059,111,218,226,57
15060,15060,130,312,314,16
15061,15061,86,167,167,5
15062,15062,102,1235,1236,25
15063,15063,63,182,184,15
15064,15064,22,260,261,22
15065,15065,127,101,102,8
15066,15066,18,175,175,7
15067,15067,24,319,320,30
15068,15068,120,159,159,18
15069,15069,64,316,316,6
15070,15070,12,149,151,18
15071,15071,102,1236,1238,32
15072,15072,53,660,666,63
15073,15073,114,281,282,12
15074,15074,72,159,159,10
15075,15075,70,206,209,32
15076,15076,83,317,318,22
15077,15077,3,201,201,12
15078,15078,43,271,272,12
15079,15079,74,359,363,49
15080,15080,72,159,160,15
15081,15081,139,147,149,28
15082,15082,5,135,136,20
15083,15083,85,165,165,9
15084,15084,132,332,333,27
15085,15085,52,837,839,21
15086,15086,67,223,223,11
15087,15087,17,253,255,25
15088,15088,4,126,126,23
15089,15089,38,203,205,42
15090,15090,146,162,162,19
15091,15091,16,126,127,22
15092,15092,137,241,242,15
15093,15093,70,209,210,21
15094,15094,137,242,245,48
15095,15095,27,216,217,21
15096,15096,78,303,303,15
15097,15097,97,411,412,40
15098,15098,19,167,167,25
15099,15099,25,302,305,29
15100,15100,83,318,320,21
15101,15101,26,351,354,49
15102,15102,24,320,320,14
15103,15103,86,167,167,2
15104,15104,102,1238,1242,32
15105,15105,63,184,184,7
15106,15106,39,176,177,21
15107,15107,127,102,102,2
15108,15108,122,297,298,17
15109,15109,65,249,250,28
15110,15110,83,320,321,20
15111,15111,144,249,250,8
15112,15112,84,274,274,6
15113,15113,9,157,158,20
15114,15114,26,354,357,36
15115,15115,37,181,182,23
15116,15116,34,146,147,20
15117,15117,43,272,272,10
15118,15118,115,127,128,11
15119,15119,25,305,308,30
15120,15120,41,166,167,33
15121,15121,108,2368,2369,26
15122,15122,129,269,273,46
15123,15123,119,194,195,22
15124,15124,13,318,319,17
15125,15125,77,277,279,37
15126,15126,109,1244,1248,42
15127,15127,119,195,197,58
15128,15128,112,204,204,10
15129,15129,130,314,314,16
15130,15130,140,82,84,15
15131,15131,102,1242,1244,21
15132,15132,80,255,257,26
15133,15133,54,392,393,17
15134,15134,131,188,189,9
15135,15135,11,231,233,39
15136,15136,46,1685,1691,45
15137,15137,1,95,100,41
15138,15138,85,165,166,20
15139,15139,68,352,352,5
15140,15140,140,84,84,4
15141,15141,87,104,106,24
15142,15142,91,220,220,8
15143,15143,142,89,90,15
15144,15144,119,197,200,22
15145,15145,75,137,137,13
15146,15146,48,1279,1281,21
15147,15147,104,590,590,9
15148,15148,38,205,206,23
15149,15149,20,315,318,29
15150,15150,81,222,227,45
15151,15151,13,319,322,23
15152,15152,23,367,372,51
15153,15153,130,314,316,19
15154,15154,106,904,904,7
15155,15155,84,274,275,25
15156,15156,97,412,413,29
15157,15157,59,207,208,24
15158,15158,13,322,323,28
15159,15159,48,1281,1283,17
15160,15160,113,166,170,46
15161,15161,63,184,185,17
15162,15162,150,292,293,14
15163,15163,77,279,282,54
15164,15164,131,189,190,13
15165,15165,108,2369,2372,25
15166,15166,118,235,237,19
15167,15167,119,200,206,52
15168,15168,30,307,310,30
15169,15169,2,151,151,21
15170,15170,39,177,178,11
15171,15171,130,316,319,40
15172,15172,116,220,221,25
15173,15173,56,138,138,20
15174,15174,103,531,532,15
15175,15175,56,138,141,31
15176,15176,38,206,206,5
15177,15177,12,151,153,18
15178,15178,73,180,182,27
15179,15179,98,250,250,2
15180,15180,27,217,222,39
15181,15181,42,237,238,18
15182,15182,49,850,850,15
15183,15183,77,282,282,7
15184,15184,19,167,173,54
15185,15185,76,170,172,30
15186,15186,9,158,158,8
15187,15187,131,190,190,4
15188,15188,47,350,354,47
15189,15189,26,357,357,10
15190,15190,20,318,318,5
15191,15191,78,303,304,10
15192,15192,8,171,171,6
15193,15193,69,103,103,9
15194,15194,104,590,591,33
15195,15195,127,102,103,17
15196,15196,74,363,363,5
15197,15197,73,182,183,16
15198,15198,37,182,182,8
15199,15199,38,206,207,49
15200,15200,28,148,150,16
15201,15201,35,184,184,15
15202,15202,11,233,234,28
15203,15203,22,261,264,46
15204,15204,126,226,227,11
15205,15205,57,133,133,7
15206,15206,47,354,358,50
15207,15207,26,357,358,9
15208,15208,85,166,167,14
15209,15209,132,333,334,21
15210,15210,18,175,177,21
15211,15211,49,850,850,7
15212,15212,49,850,850,17
15213,15213,126,227,229,17
15214,15214,5,136,136,5
15215,15215,39,178,178,12
15216,15216,130,319,324,39
15217,15217,116,221,222,24
15218,15218,56,141,142,17
15219,15219,145,272,273,8
15220,15220,16,127,128,10
15221,15221,108,2372,2375,31
15222,15222,94,311,312,20
15223,15223,96,263,263,9
15224,15224,2,151,151,2
15225,15225,97,413,415,40
15226,15226,92,273,276,47
15227,15227,49,850,850,11
15228,15228,25,308,309,16
15229,15229,9,158,160,34
15230,15230,25,309,316,55
15231,15231,18,177,179,21
15232,15232,138,165,166,13
15233,15233,45,104,104,24
15234,15234,117,145,146,16
15235,15235,123,185,189,61
15236,15236,97,415,417,21
15237,15237,45,104,104,8
15238,15238,42,238,238,5
15239,15239,110,222,227,52
15240,15240,81,227,227,20
15241,15241,72,160,160,12
15242,15242,89,160,160,6
15243,15243,43,272,273,19
15244,15244,57,133,136,41
15245,15245,23,372,373,12
15246,15246,133,190,192,18
15247,15247,137,245,247,29
15248,15248,48,1283,1285,25
15249,15249,94,312,313,18
15250,15250,9,160,160,14
15251,15251,118,237,239,20
15252,15252,41,167,169,59
15253,15253,126,229,234,47
15254,15254,64,316,316,11
15255,15255,41,169,170,20
15256,15256,90,183,187,37
15257,15257,73,183,186,32
15258,15258,149,159,160,10
15259,15259,61,98,99,11
15260,15260,25,316,320,32
15261,15261,41,170,171,38
15262,15262,108,2375,2377,34
15263,15263,129,273,278,50
15264,15264,119,206,208,18
15265,15265,129,278,278,15
15266,15266,39,178,183,54
15267,15267,72,160,161,19
15268,15268,101,1825,1825,8
15269,15269,138,166,171,60
15270,15270,31,222,224,34
15271,15271,32,222,224,25
15272,15272,144,250,250,4
15273,15273,24,320,321,19
15274,15274,128,181,182,28
15275,15275,144,250,252,20
15276,15276,13,323,323,17
15277,15277,74,363,364,13
15278,15278,26,358,358,9
15279,15279,111,226,231,51
15280,15280,108,2377,2379,16
15281,15281,18,179,179,14
15282,15282,110,227,227,16
15283,15283,51,754,755,15
15284,15284,17,255,255,1
15285,15285,25,320,321,18
15286,15286,110,227,229,52
15287,15287,7,173,174,12
15288,15288,33,168,169,8
15289,15289,147,242,247,46
15290,15290,103,532,532,18
15291,15291,78,304,308,30
15292,15292,35,184,184,5
15293,15293,95,258,258,8
15294,15294,84,275,278,63
15295,15295,147,247,249,22
15296,15296,144,252,255,60
15297,15297,18,179,181,19
15298,15298,72,161,161,8
15299,15299,70,210,211,40
15300,15300,5,136,138,19
15301,15301,3,201,203,20
15302,15302,148,266,268,18
15303,15303,108,2379,2382,51
15304,15304,30,310,316,62
15305,15305,90,187,189,30
15306,15306,150,293,293,5
15307,15307,104,591,591,5
15308,15308,19,173,173,12
15309,15309,63,185,187,27
15310,15310,25,321,324,55
15311,15311,30,316,318,31
15312,15312,87,106,107,17
15313,15313,75,137,137,13
15314,15314,93,174,175,10
15315,15315,120,159,168,68
15316,15316,130,324,326,17
15317,15317,44,208,209,13
15318,15318,21,149,154,45
15319,15319,95,258,261,36
15320,15320,8,171,177,52
15321,15321,111,231,231,3
15322,15322,86,167,168,9
15323,15323,93,175,176,29
15324,15324,41,171,175,46
15325,15325,84,278,279,10
15326,15326,134,175,177,16
15327,15327,66,206,206,13
15328,15328,116,222,226,46
15329,15329,11,234,235,13
15330,15330,77,282,287,57
15331,15331,59,208,212,35
15332,15332,47,358,360,30
15333,15333,101,1825,1826,10
15334,15334,78,308,308,6
15335,15335,125,258,260,20
15336,15336,86,168,169,25
15337,15337,6,169,169,13
15338,15338,5,138,138,4
15339,15339,102,1244,1244,17
15340,15340,104,591,591,8
15341,15341,66,206,206,10
15342,15342,116,226,229,42
15343,15343,11,235,238,26
15344,15344,77,287,290,63
15345,15345,59,212,214,35
15346,15346,47,360,362,27
15347,15347,101,1826,1827,14
15348,15348,16,128,129,18
15349,15349,106,904,907,26
15350,15350,88,244,245,29
15351,15351,9,160,161,22
15352,15352,128,182,184,18
15353,15353,137,247,248,12
15354,15354,70,211,213,28
15355,15355,137,248,251,41
15356,15356,27,222,223,24
15357,15357,39,183,183,9
15358,15358,90,189,190,45
15359,15359,73,186,187,23
15360,15360,49,850,851,11
15361,15361,137,251,252,11
15362,15362,70,213,213,18
15363,15363,137,252,255,43
15364,15364,27,223,226,24
15365,15365,71,174,174,8
15366,15366,76,172,173,50
15367,15367,94,313,313,7
15368,15368,110,229,229,12
15369,15369,110,229,230,16
15370,15370,134,177,178,13
15371,15371,14,230,230,6
15372,15372,73,187,190,25
15373,15373,131,190,191,27
15374,15374,110,230,232,26
15375,15375,72,161,163,17
15376,15376,74,364,367,31
15377,15377,22,264,265,18
15378,15378,11,238,239,25
15379,15379,60,159,159,5
15380,15380,43,273,273,11
15381,15381,74,367,372,46
15382,15382,72,163,164,19
15383,15383,139,149,149,25
15384,15384,95,261,262,19
15385,15385,94,313,313,9
15386,15386,74,372,372,4
15387,15387,149,160,163,28
15388,15388,122,298,299,28
15389,15389,130,326,329,45
15390,15390,65,250,255,39
15391,15391,133,192,192,17
15392,15392,34,147,148,14
15393,15393,149,163,166,38
15394,15394,19,173,173,18
15395,15395,73,190,191,11
15396,15396,49,851,857,57
15397,15397,145,273,276,27
15398,15398,21,154,155,9
15399,15399,92,276,277,13
15400,15400,97,417,417,15
15401,15401,85,167,168,13
15402,15402,17,255,258,27
15403,15403,20,318,323,50
15404,15404,51,755,755,13
15405,15405,145,276,276,4
15406,15406,16,129,129,15
15407,15407,108,2382,2386,31
15408,15408,94,313,314,12
15409,15409,96,263,263,17
15410,15410,28,150,150,7
15411,15411,136,307,309,52
15412,15412,41,175,178,25
15413,15413,21,155,156,13
15414,15414,97,417,418,16
15415,15415,32,224,225,15
15416,15416,72,164,164,7
15417,15417,130,329,329,12
15418,15418,133,192,196,34
15419,15419,98,250,251,20
15420,15420,3,203,203,12
15421,15421,44,209,209,6
15422,15422,67,223,223,21
15423,15423,98,251,251,3
15424,15424,143,232,233,18
15425,15425,23,373,374,32
15426,15426,73,191,193,16
15427,15427,83,321,321,7
15428,15428,17,258,258,20
15429,15429,58,258,258,14
15430,15430,127,103,104,17
15431,15431,54,393,393,5
15432,15432,49,857,858,17
15433,15433,49,858,858,11
15434,15434,126,234,234,6
15435,15435,5,138,138,5
15436,15436,26,358,360,20
15437,15437,92,277,280,46
15438,15438,109,1248,1248,5
15439,15439,122,299,299,12
15440,15440,65,255,258,27
15441,15441,83,321,322,27
15442,15442,144,255,255,10
15443,15443,123,189,189,18
15444,15444,94,314,315,18
15445,15445,125,260,261,16
15446,15446,130,329,331,18
15447,15447,98,251,256,40
15448,15448,30,318,319,17
15449,15449,22,265,268,30
15450,15450,42,238,238,4
15451,15451,122,299,300,8
15452,15452,43,273,277,33
15453,15453,122,300,301,19
15454,15454,67,223,223,1
15455,15455,27,226,230,34
15456,15456,42,238,238,13
15457,15457,49,858,859,12
15458,15458,117,146,146,4
15459,15459,11,239,239,3
15460,15460,106,907,911,58
15461,15461,135,225,226,16
15462,15462,135,226,228,24
15463,15463,77,290,294,51
15464,15464,70,213,215,36
15465,15465,150,293,295,41
15466,15466,23,374,374,9
15467,15467,40,256,256,10
15468,15468,148,268,271,44
15469,15469,17,258,258,14
15470,15470,147,249,250,26
15471,15471,4,126,127,14
15472,15472,105,561,561,4
15473,15473,31,224,226,35
15474,15474,37,182,184,61
15475,15475,73,193,193,5
15476,15476,21,156,156,4
15477,15477,97,418,420,20
15478,15478,32,225,226,19
15479,15479,72,164,166,18
15480,15480,61,99,99,13
15481,15481,100,245,249,58
15482,15482,45,104,105,32
15483,15483,15,76,78,15
15484,15484,77,294,294,3
15485,15485,19,173,178,50
15486,15486,76,173,175,27
15487,15487,9,161,161,15
15488,15488,37,184,185,8
15489,15489,91,220,222,24
15490,15490,114,282,287,36
15491,15491,35,184,184,9
15492,15492,98,256,256,1
15493,15493,27,230,232,38
15494,15494,42,238,239,24
15495,15495,49,859,860,20
15496,15496,117,146,146,7
15497,15497,121,186,188,22
15498,15498,148,271,274,24
15499,15499,48,1285,1286,13
15500,15500,93,176,180,39
15501,15501,124,205,207,21
15502,15502,138,171,171,18
15503,15503,132,334,334,12
15504,15504,26,360,361,27
15505,15505,143,233,233,6
15506,15506,147,250,252,25
15507,15507,71,174,177,24
15508,15508,13,323,323,11
15509,15509,51,755,756,32
15510,15510,97,420,424,31
15511,15511,150,295,295,4
15512,15512,95,262,262,13
15513,15513,103,532,539,60
15514,15514,52,839,841,20
15515,15515,101,1827,1828,15
15516,15516,111,231,232,12
15517,15517,18,181,185,33
15518,15518,94,315,318,28
15519,15519,113,170,171,16
15520,15520,29,152,153,13
15521,15521,43,277,278,11
15522,15522,95,262,263,15
15523,15523,96,263,266,39
15524,15524,112,204,205,30
15525,15525,78,308,309,20
15526,15526,113,171,172,15
15527,15527,97,424,427,27
15528,15528,123,189,189,1
15529,15529,44,209,209,14
15530,15530,11,239,241,20
15531,15531,74,372,374,29
15532,15532,126,234,236,26
15533,15533,2,151,153,33
15534,15534,150,295,295,29
15535,15535,97,427,427,8
15536,15536,95,263,264,39
15537,15537,29,153,154,18
15538,15538,62,152,156,42
15539,15539,91,222,226,36
15540,15540,67,223,224,13
15541,15541,30,319,319,4
15542,15542,125,261,264,59
15543,15543,78,309,309,6
15544,15544,49,860,863,25
15545,15545,138,171,171,8
15546,15546,82,262,265,22
15547,15547,44,209,213,35
15548,15548,83,322,324,47
15549,15549,22,268,274,45
15550,15550,127,104,104,11
15551,15551,128,184,184,6
15552,15552,34,148,148,30
15553,15553,75,137,138,13
15554,15554,36,286,287,10
15555,15555,68,352,355,41
15556,15556,150,295,296,31
15557,15557,139,149,150,16
15558,15558,47,362,363,12
15559,15559,71,177,179,23
15560,15560,14,230,234,38
15561,15561,57,136,139,27
15562,15562,78,309,313,34
15563,15563,64,316,317,16
15564,15564,83,324,326,17
15565,15565,29,154,155,11
15566,15566,79,90,94,38
15567,15567,141,93,94,13
15568,15568,51,756,757,13
15569,15569,30,319,320,11
15570,15570,144,255,256,14
15571,15571,33,169,169,11
15572,15572,22,274,275,15
15573,15573,53,666,667,19
15574,15574,50,306,309,45
15575,15575,91,226,226,7
15576,15576,100,249,250,11
15577,15577,9,161,162,17
15578,15578,115,128,129,9
15579,15579,85,168,170,26
15580,15580,98,256,258,32
15581,15581,13,323,323,8
15582,15582,102,1244,1245,18
15583,15583,106,911,914,24
15584,15584,135,228,229,18
15585,15585,109,1248,1248,5
15586,15586,111,232,233,13
15587,15587,63,187,187,8
15588,15588,114,287,288,13
15589,15589,23,374,377,24
15590,15590,106,914,914,10
15591,15591,98,258,258,9
15592,15592,27,232,235,34
15593,15593,42,239,241,16
15594,15594,49,863,864,14
15595,15595,94,318,318,3
15596,15596,24,321,322,12
15597,15597,89,160,162,18
15598,15598,39,183,183,7
15599,15599,112,205,205,10
15600,15600,131,191,191,17
15601,15601,127,104,105,17
15602,15602,86,169,172,42
15603,15603,149,166,169,31
15604,15604,108,2386,2390,55
15605,15605,68,355,356,14
15606,15606,78,313,313,6
15607,15607,127,105,107,19
15608,15608,127,107,109,16
15609,15609,3,203,204,9
15610,15610,26,361,363,19
15611,15611,92,280,281,36
15612,15612,147,252,252,8
15613,15613,144,256,257,10
15614,15614,88,245,247,43
15615,15615,70,215,220,45
15616,15616,62,156,156,5
15617,15617,19,178,179,17
15618,15618,76,175,178,21
15619,15619,71,179,179,9
15620,15620,20,323,323,10
15621,15621,44,213,216,34
15622,15622,83,326,327,11
15623,15623,141,94,94,4
15624,15624,54,393,395,23
15625,15625,12,153,153,7
15626,15626,5,138,140,19
15627,15627,46,1691,1692,14
15628,15628,18,185,186,31
15629,15629,18,186,187,15
15630,15630,101,1828,1828,17
15631,15631,100,250,251,8
15632,15632,70,220,220,10
15633,15633,93,180,185,48
